"","p0q0"
"1",0.2389077137806579
"2",0.23389309890714838
"3",0.2407384602328948
"4",0.22065822901049525
"5",0.23616891154340447
"6",0.20889716175330353
"7",0.21860007289621475
"8",0.2120674095816435
"9",0.23190122375932187
"10",0.21764955653313134
"11",0.23285216802865794
"12",0.21776279896451367
"13",0.22872459841703208
"14",0.23213337715983418
"15",0.2263459399703338
"16",0.22136356631088017
"17",0.2091381727468642
"18",0.22365868437192393
"19",0.23734002417402866
"20",0.22047927645281096
"21",0.2125128207343865
"22",0.2182608809841584
"23",0.23620987592541898
"24",0.24576276864916213
"25",0.28736004722822006
"26",0.27973519905275257
"27",0.28130291282682673
"28",0.2654165210490751
"29",0.28087111570544376
"30",0.2578734643441285
"31",0.2721254072414814
"32",0.255069284294005
"33",0.2771656552698998
"34",0.26653407649353245
"35",0.2864901287867374
"36",0.2598053308039452
"37",0.27878657944728236
"38",0.2911506486764397
"39",0.27790683895956025
"40",0.26228455207317136
"41",0.2573620594493695
"42",0.26989189329599395
"43",0.29124395991167784
"44",0.2712213466291056
"45",0.25729787982951446
"46",0.2738788225192268
"47",0.2917736783768161
"48",0.29868860698965616
"49",0.3157690342025914
"50",0.30499035174586187
"51",0.3054553034780385
"52",0.29367511100250976
"53",0.3062375986381989
"54",0.279649362599522
"55",0.29607056197403825
"56",0.27731765224864713
"57",0.30673926773898774
"58",0.29387108020709984
"59",0.3182468413314412
"60",0.28632209072938597
"61",0.31090027182456925
"62",0.3126857507238059
"63",0.3123455638868142
"64",0.2889730124108061
"65",0.2856000989689198
"66",0.29784830813616825
"67",0.3178022175139068
"68",0.3004609431829506
"69",0.28246445970919876
"70",0.3051618868106294
"71",0.31966168764436365
"72",0.3246386640554286
"73",0.276746951310483
"74",0.26767839407114646
"75",0.26993528299652514
"76",0.2540668265383781
"77",0.2694598141808635
"78",0.2516341458520044
"79",0.2605649650838613
"80",0.2421628724183078
"81",0.2651233691261483
"82",0.2528309770082453
"83",0.2732800150109336
"84",0.24811512509316014
"85",0.26662811546360476
"86",0.27756227606341266
"87",0.26414540378880513
"88",0.2517884113916731
"89",0.2452173037241403
"90",0.25801134411713544
"91",0.2783957417533136
"92",0.2557430468341346
"93",0.2451616010745914
"94",0.2543917215364013
"95",0.2737755450184176
"96",0.283249891253436
"97",0.1983429121873792
"98",0.1924667608956101
"99",0.20534654132422592
"100",0.18503528057363017
"101",0.20047520087751014
"102",0.1803801548548707
"103",0.17758606049804992
"104",0.17389121854623202
