"","p0q0"
"1",0.243174746632576
"2",0.24029205739498138
"3",0.24731343984603882
"4",0.21428823471069336
"5",0.24083466827869415
"6",0.1935528665781021
"7",0.21383437514305115
"8",0.2069215178489685
"9",0.22923846542835236
"10",0.2089911848306656
"11",0.2395210713148117
"12",0.20928515493869781
"13",0.2276259809732437
"14",0.24026170372962952
"15",0.22657179832458496
"16",0.21015571057796478
"17",0.1947537064552307
"18",0.21592284739017487
"19",0.24730707705020905
"20",0.21451112627983093
"21",0.20684345066547394
"22",0.21249303221702576
"23",0.24623242020606995
"24",0.26056990027427673
"25",0.2669319808483124
"26",0.2659252882003784
"27",0.2720210552215576
"28",0.2549355924129486
"29",0.2686932682991028
"30",0.23676642775535583
"31",0.2545373737812042
"32",0.23323644697666168
"33",0.27351874113082886
"34",0.2525344789028168
"35",0.26124972105026245
"36",0.23910392820835114
"37",0.2625436782836914
"38",0.2626304626464844
"39",0.26471129059791565
"40",0.24347645044326782
"41",0.23453830182552338
"42",0.26086828112602234
"43",0.2683190703392029
"44",0.27620354294776917
"45",0.24517418444156647
"46",0.2731488049030304
"47",0.2897529602050781
"48",0.2831164300441742
"49",0.28365829586982727
"50",0.2670642137527466
"51",0.27015379071235657
"52",0.2578933835029602
"53",0.27084821462631226
"54",0.23579877614974976
"55",0.2603795826435089
"56",0.23672635853290558
"57",0.28485795855522156
"58",0.24986660480499268
"59",0.288888543844223
"60",0.24489101767539978
"61",0.29465585947036743
"62",0.28282323479652405
"63",0.3077503740787506
"64",0.2464407980442047
"65",0.24564695358276367
"66",0.26387959718704224
"67",0.30008193850517273
"68",0.28080257773399353
"69",0.24416330456733704
"70",0.3156640827655792
"71",0.3116978108882904
"72",0.27918416261672974
"73",0.25516802072525024
"74",0.24770334362983704
"75",0.25064030289649963
"76",0.23289598524570465
"77",0.24691607058048248
"78",0.23423929512500763
"79",0.23644472658634186
"80",0.21958567202091217
"81",0.2444777935743332
"82",0.2311720997095108
"83",0.24825407564640045
"84",0.22385910153388977
"85",0.24448466300964355
"86",0.2521054148674011
"87",0.24614278972148895
"88",0.22901533544063568
"89",0.2192998230457306
"90",0.23826830089092255
"91",0.2543943226337433
"92",0.23835572600364685
"93",0.22058862447738647
"94",0.23457536101341248
"95",0.25321489572525024
"96",0.2672801613807678
"97",0.20288512110710144
"98",0.2215580940246582
"99",0.19667154550552368
"100",0.20760905742645264
"101",0.20234547555446625
"102",0.20011836290359497
"103",0.19659028947353363
"104",0.19061708450317383
"105",0.22205232083797455
"106",0.19880709052085876
"107",0.22083742916584015
"108",0.2066630870103836
"109",0.2206701934337616
"110",0.2155405730009079
"111",0.21753065288066864
"112",0.22279764711856842
"113",0.19012722373008728
"114",0.2220107913017273
"115",0.21167303621768951
"116",0.20115868747234344
"117",0.18816213309764862
"118",0.19753965735435486
"119",0.21763749420642853
"120",0.21023327112197876
"121",0.17645107209682465
"122",0.15534543991088867
"123",0.18621981143951416
"124",0.14768202602863312
"125",0.1781781017780304
"126",0.14372393488883972
"127",0.13725215196609497
"128",0.13538622856140137
"129",0.17277535796165466
"130",0.14721526205539703
"131",0.1549026221036911
"132",0.14619088172912598
"133",0.1558324247598648
"134",0.14729361236095428
"135",0.14841961860656738
"136",0.1653255820274353
"137",0.1404535174369812
"138",0.15602520108222961
"139",0.15264596045017242
"140",0.14546993374824524
"141",0.13738968968391418
"142",0.13634093105793
"143",0.15271438658237457
"144",0.15794637799263
"145",0.12681318819522858
"146",0.11782901734113693
"147",0.1495424509048462
"148",0.11142829805612564
"149",0.13428087532520294
"150",0.10035469383001328
"151",0.10014303773641586
"152",0.0975538119673729
"153",0.12594076991081238
"154",0.11107698827981949
"155",0.11783244460821152
"156",0.10352601855993271
"157",0.119839146733284
"158",0.11225950717926025
"159",0.11926522105932236
"160",0.1309158354997635
"161",0.09806080907583237
"162",0.12018068134784698
"163",0.12215752899646759
"164",0.113225057721138
"165",0.101019486784935
"166",0.09779208898544312
"167",0.11943911015987396
"168",0.1256050318479538
"169",0.04602523148059845
"170",0.04602523148059845
"171",0.04602523148059845
"172",0.04602523148059845
"173",0.04602523148059845
"174",0.04602523148059845
"175",0.04602523148059845
"176",0.04602523148059845
"177",0.04602523148059845
"178",0.04602523148059845
"179",0.04602523148059845
"180",0.04602523148059845
"181",0.04602523148059845
"182",0.04602523148059845
"183",0.04602523148059845
"184",0.04602523148059845
"185",0.04602523148059845
"186",0.04602523148059845
"187",0.04602523148059845
"188",0.04602523148059845
"189",0.04602523148059845
"190",0.04602523148059845
"191",0.04602523148059845
"192",0.04602523148059845
"193",0.2707918882369995
"194",0.26530882716178894
"195",0.25152283906936646
"196",0.25420239567756653
"197",0.2671791911125183
"198",0.2369907945394516
"199",0.25351011753082275
"200",0.24424029886722565
"201",0.2776821553707123
"202",0.23916573822498322
"203",0.280173122882843
"204",0.23736245930194855
"205",0.2842438519001007
"206",0.27362677454948425
"207",0.30072468519210815
"208",0.2568550109863281
"209",0.23657788336277008
"210",0.2522057890892029
"211",0.28587397933006287
"212",0.2812499701976776
"213",0.2372083067893982
"214",0.31175291538238525
"215",0.30639347434043884
"216",0.26128578186035156
"217",0.07686694711446762
"218",0.07624363899230957
"219",0.13118430972099304
"220",0.08035384118556976
"221",0.09690799564123154
"222",0.06906834244728088
"223",0.07347716391086578
"224",0.06910592317581177
"225",0.08875381946563721
"226",0.06845659762620926
"227",0.07686694711446762
"228",0.06910592317581177
"229",0.08740190416574478
"230",0.07347716391086578
"231",0.10243654251098633
"232",0.10505855083465576
