"","p0q0"
"1",0.2485918253660202
"2",0.23979882895946503
"3",0.2500316798686981
"4",0.208205446600914
"5",0.24104854464530945
"6",0.19732554256916046
"7",0.20906731486320496
"8",0.20125998556613922
"9",0.23315668106079102
"10",0.2044173628091812
"11",0.23549287021160126
"12",0.20397508144378662
"13",0.2287895530462265
"14",0.23909126222133636
"15",0.22080892324447632
"16",0.2066795974969864
"17",0.19788239896297455
"18",0.21340571343898773
"19",0.2488437294960022
"20",0.2088865339756012
"21",0.19991588592529297
"22",0.20874936878681183
"23",0.2480400949716568
"24",0.26046425104141235
"25",0.2721814513206482
"26",0.265743613243103
"27",0.2777596712112427
"28",0.262660413980484
"29",0.27109143137931824
"30",0.23700068891048431
"31",0.25501659512519836
"32",0.23966798186302185
"33",0.2747258245944977
"34",0.26355496048927307
"35",0.26239529252052307
"36",0.24071386456489563
"37",0.27110981941223145
"38",0.2709169387817383
"39",0.27246421575546265
"40",0.24443195760250092
"41",0.24320292472839355
"42",0.26755374670028687
"43",0.2733548581600189
"44",0.2891094982624054
"45",0.24203528463840485
"46",0.275439590215683
"47",0.28992927074432373
"48",0.2890726923942566
"49",0.2841046154499054
"50",0.26000407338142395
"51",0.26600998640060425
"52",0.2533644437789917
"53",0.26789626479148865
"54",0.23793300986289978
"55",0.2560318112373352
"56",0.2349877506494522
"57",0.27846559882164
"58",0.25186946988105774
"59",0.27994832396507263
"60",0.2453271448612213
"61",0.2866058647632599
"62",0.2776944637298584
"63",0.3122059404850006
"64",0.24635402858257294
"65",0.2475324273109436
"66",0.2538958787918091
"67",0.28005918860435486
"68",0.2791599929332733
"69",0.24529504776000977
"70",0.3255299925804138
"71",0.2934066653251648
"72",0.285850465297699
"73",0.2568546533584595
"74",0.24968068301677704
"75",0.25008973479270935
"76",0.23601126670837402
"77",0.24927586317062378
"78",0.22287940979003906
"79",0.23825465142726898
"80",0.22442050278186798
"81",0.2507263422012329
"82",0.23785120248794556
"83",0.25238722562789917
"84",0.23061880469322205
"85",0.25175076723098755
"86",0.2552820146083832
"87",0.2561659812927246
"88",0.2323950082063675
"89",0.2273186892271042
"90",0.24665579199790955
"91",0.255638986825943
"92",0.2496906965970993
"93",0.2366507202386856
"94",0.23846100270748138
"95",0.26162731647491455
"96",0.2779347002506256
"97",0.21934404969215393
"98",0.21399763226509094
"99",0.22489534318447113
"100",0.20659296214580536
"101",0.22016490995883942
"102",0.19925671815872192
"103",0.19410541653633118
"104",0.1902158409357071
"105",0.21230195462703705
"106",0.19496147334575653
"107",0.21488623321056366
"108",0.20578229427337646
"109",0.21309058368206024
"110",0.21280673146247864
"111",0.21221686899662018
"112",0.20822851359844208
"113",0.1941119283437729
"114",0.20662549138069153
"115",0.2228279560804367
"116",0.19970791041851044
"117",0.18722262978553772
"118",0.1939498484134674
"119",0.21156923472881317
"120",0.22126269340515137
"121",0.1775660216808319
"122",0.16199059784412384
"123",0.17843136191368103
"124",0.15135246515274048
"125",0.17214335501194
"126",0.14849020540714264
"127",0.1382395327091217
"128",0.13164842128753662
"129",0.1711190938949585
"130",0.1489473581314087
"131",0.16077062487602234
"132",0.15034133195877075
"133",0.16178612411022186
"134",0.15161986649036407
"135",0.15853716433048248
"136",0.16574561595916748
"137",0.14217057824134827
"138",0.16245833039283752
"139",0.15937440097332
"140",0.1506853997707367
"141",0.1380721777677536
"142",0.1343865990638733
"143",0.15970024466514587
"144",0.1664983183145523
"145",0.11968535929918289
"146",0.11340475082397461
"147",0.14650088548660278
"148",0.11487234383821487
"149",0.13195207715034485
"150",0.1025649830698967
"151",0.10913322120904922
"152",0.0989842414855957
"153",0.1206723302602768
"154",0.10489246249198914
"155",0.11498013883829117
"156",0.10318554192781448
"157",0.11880376189947128
"158",0.1126650720834732
"159",0.12810088694095612
"160",0.13195998966693878
"161",0.09985341131687164
"162",0.12049093097448349
"163",0.1204422116279602
"164",0.11309506744146347
"165",0.09205708652734756
"166",0.09144587814807892
"167",0.11867790669202805
"168",0.12725459039211273
"169",0.059182874858379364
"170",0.059182874858379364
"171",0.059182874858379364
"172",0.059182874858379364
"173",0.059182874858379364
"174",0.059182874858379364
"175",0.059182874858379364
"176",0.059182874858379364
"177",0.059182874858379364
"178",0.059182874858379364
"179",0.059182874858379364
"180",0.059182874858379364
"181",0.059182874858379364
"182",0.059182874858379364
"183",0.059182874858379364
"184",0.059182874858379364
"185",0.059182874858379364
"186",0.059182874858379364
"187",0.059182874858379364
"188",0.059182874858379364
"189",0.059182874858379364
"190",0.059182874858379364
"191",0.059182874858379364
"192",0.059182874858379364
"193",0.2704632878303528
"194",0.26219749450683594
"195",0.24803218245506287
"196",0.24510355293750763
"197",0.2624063789844513
"198",0.24304944276809692
"199",0.24691858887672424
"200",0.23978671431541443
"201",0.2714163362979889
"202",0.23881086707115173
"203",0.2749817669391632
"204",0.23800893127918243
"205",0.2829127311706543
"206",0.2680951654911041
"207",0.30282360315322876
"208",0.2405507117509842
"209",0.24282918870449066
"210",0.2487216293811798
"211",0.27108174562454224
"212",0.28543198108673096
"213",0.23232698440551758
"214",0.31390759348869324
"215",0.3088821470737457
"216",0.2552064061164856
"217",0.11013282835483551
"218",0.10415157675743103
"219",0.19621573388576508
"220",0.11444006860256195
"221",0.1501111537218094
"222",0.09055276215076447
"223",0.10109053552150726
"224",0.09218694269657135
"225",0.14105026423931122
"226",0.0907941684126854
"227",0.11013282835483551
"228",0.09218694269657135
"229",0.1409905105829239
"230",0.10109053552150726
"231",0.15717503428459167
"232",0.16812515258789062
"233",0.087896429002285
"234",0.14906832575798035
"235",0.14065086841583252
"236",0.10109053552150726
"237",0.07782599329948425
"238",0.07917560636997223
"239",0.1407770961523056
"240",0.1480642706155777
"241",0.11629799753427505
"242",0.1103682592511177
"243",0.16202040016651154
"244",0.11502230167388916
"245",0.15222595632076263
"246",0.09881062805652618
"247",0.10864235460758209
"248",0.09914037585258484
"249",0.12439731508493423
"250",0.09859908372163773
"251",0.11375398188829422
"252",0.09996347874403
"253",0.12435826659202576
"254",0.11028608679771423
"255",0.14333266019821167
"256",0.15525861084461212
"257",0.09808550775051117
"258",0.12798692286014557
"259",0.1239764392375946
"260",0.11090614646673203
"261",0.087253138422966
"262",0.08898933976888657
"263",0.12402060627937317
"264",0.13669568300247192
"265",0.40859997272491455
"266",0.2778434753417969
"267",0.37105947732925415
"268",0.3262931704521179
"269",0.2952421009540558
"270",0.2674623429775238
"271",0.2985996901988983
"272",0.30757951736450195
"273",0.3021777868270874
"274",0.29057472944259644
"275",0.2856457829475403
"276",0.3923616111278534
"277",0.2922518849372864
"278",0.31422027945518494
"279",0.29804593324661255
"280",0.2652771770954132
"281",0.2812342643737793
"282",0.2692314088344574
"283",0.31449809670448303
"284",0.2762957513332367
"285",0.326846182346344
"286",0.2865978479385376
"287",0.3034540116786957
"288",0.3115129768848419
"289",0.3533279299736023
"290",0.4400327503681183
"291",0.2812645137310028
"292",0.4022959768772125
"293",0.3266514539718628
"294",0.42066845297813416
"295",0.39325881004333496
"296",0.35832616686820984
"297",0.30418580770492554
"298",0.3994291424751282
"299",0.3669462203979492
"300",0.3732822835445404
"301",0.3273896872997284
"302",0.32912519574165344
