"","p0q0"
"1",0.23364359077197952
"2",0.22689860018620794
"3",0.23757488369496976
"4",0.21143344504754225
"5",0.2316194205873763
"6",0.19842098956960882
"7",0.20684227548556508
"8",0.19921423333189886
"9",0.22573521763338142
"10",0.20618116421700972
"11",0.22639632890193678
"12",0.20836515533584113
"13",0.22123039327252136
"14",0.22353959167611243
"15",0.21846346385230164
"16",0.21396433007084817
"17",0.19718536591323965
"18",0.2151989727772733
"19",0.2308195052957357
"20",0.2101639226166175
"21",0.20000376081007695
"22",0.20674998602541697
"23",0.2278284199966642
"24",0.23987369428509825
"25",0.28910708700682863
"26",0.2836580255735375
"27",0.28749312920245595
"28",0.2644573527709485
"29",0.2869215606574396
"30",0.24635775483195255
"31",0.26529003950352137
"32",0.24852608835569834
"33",0.28152216640438593
"34",0.2655235273451468
"35",0.2840154592057598
"36",0.2567320982964112
"37",0.28188256810286794
"38",0.28631805007222055
"39",0.2797840193528135
"40",0.2603738048271459
"41",0.25046152931475635
"42",0.27276786312595525
"43",0.2921188907732082
"44",0.27730137594530846
"45",0.25843721474404
"46",0.2730463984655861
"47",0.29844891228577997
"48",0.30646735456258173
"49",0.3205429203671786
"50",0.30880866497629333
"51",0.31099395371971233
"52",0.2939122951024151
"53",0.31301683547901465
"54",0.27142866059243026
"55",0.29303483990489093
"56",0.2697088902365029
"57",0.3127024509035973
"58",0.29165421399160396
"59",0.3168431322479177
"60",0.2806418921719591
"61",0.3168720760126037
"62",0.31102602577232585
"63",0.31546025187972815
"64",0.2819365398660868
"65",0.2789698685030249
"66",0.2978418620636821
"67",0.31658755128175536
"68",0.3065801138210832
"69",0.2790315331234384
"70",0.31134178869628226
"71",0.3257821935844144
"72",0.32548604316374985
"73",0.27366660934276965
"74",0.2650746335504641
"75",0.2695213469205582
"76",0.24685751824521668
"77",0.26674988304038877
"78",0.22958445181867698
"79",0.24244720601525546
"80",0.2325142444701738
"81",0.26035446610575236
"82",0.24466487395403252
"83",0.26651885800861386
"84",0.2408744846495036
"85",0.26113320148060337
"86",0.26226747746392626
"87",0.2589089288063843
"88",0.24517447629269934
"89",0.23380402423291685
"90",0.2521994935245722
"91",0.27473563611938984
"92",0.25029214320193627
"93",0.23655286060113856
"94",0.24638858114462867
"95",0.27126014451631536
"96",0.2856402284901197
"97",0.1868067507978357
"98",0.17775158085852907
"99",0.19556304210020445
"100",0.16861104666804932
"101",0.18879702220788339
"102",0.16299776783546782
"103",0.15941212179197706
"104",0.15454754645404303
"105",0.1820928556056424
"106",0.16279562221310956
"107",0.17908543823407735
"108",0.1674617682127973
"109",0.1761129005870119
"110",0.1715625550085653
"111",0.17435397633982205
"112",0.17860642423127476
"113",0.15781896273804638
"114",0.17357483667510648
"115",0.17981311242217535
"116",0.16523793406037934
"117",0.1565092122498365
"118",0.15891762532255072
"119",0.17290170554441495
