"","p0q0"
"1",0.2399248242293132
"2",0.23799089989888778
"3",0.23965994283592523
"4",0.2104430379746835
"5",0.2386071596796986
"6",0.19679318734793186
"7",0.21249999999999997
"8",0.2063522960932145
"9",0.23220226843100186
"10",0.20964480874316938
"11",0.23700975383186254
"12",0.20853488372093024
"13",0.2301851851851852
"14",0.23385436893203881
"15",0.22381569965870304
"16",0.21626688102893896
"17",0.19849867608120034
"18",0.2182867981790592
"19",0.24718160377358486
"20",0.21434042553191493
"21",0.2041739130434783
"22",0.21104347826086958
"23",0.24305084745762714
"24",0.2497805935311771
"25",0.28131898105170267
"26",0.26506879176200115
"27",0.27133428262458753
"28",0.25917741943810546
"29",0.2649909817156385
"30",0.24322112398031223
"31",0.26809194452766993
"32",0.2333438762221132
"33",0.2755551660606415
"34",0.2591592014231354
"35",0.27577403883484486
"36",0.2406068423592934
"37",0.2579324893193025
"38",0.2742495058742776
"39",0.26169795721298156
"40",0.24627458178829909
"41",0.2322707050501503
"42",0.2735557737775175
"43",0.2853440197688218
"44",0.28115842515084943
"45",0.2505017373043072
"46",0.2729373477755594
"47",0.2907753949501064
"48",0.28685793666516174
"49",0.27361643597015217
"50",0.2558838109163291
"51",0.26100030163462173
"52",0.26130377900622226
"53",0.2645552781793089
"54",0.24533566083866412
"55",0.2564831121866241
"56",0.22885528360929117
"57",0.28057107807464393
"58",0.2511609631776505
"59",0.28136608389910206
"60",0.24739501421837184
"61",0.2798180377460381
"62",0.28325358527404815
"63",0.2812690069636554
"64",0.23918991202313591
"65",0.25455029556637826
"66",0.26128960864007994
"67",0.28194999876951
"68",0.27345346678606003
"69",0.25247810550313554
"70",0.28173349896114996
"71",0.3033464872623346
"72",0.27398694149140335
"73",0.25437010090368883
"74",0.2421645001107185
"75",0.25018508118119764
"76",0.23962896935933145
"77",0.2440350706384017
"78",0.22558858991660338
"79",0.23210492789064824
"80",0.21818214074512124
"81",0.23970403799998993
"82",0.23238085565570651
"83",0.2471937979301929
"84",0.22474763991395447
"85",0.2410219662382691
"86",0.2430711171629056
"87",0.24418234196853894
"88",0.23236325538023703
"89",0.22009639988677837
"90",0.2398918026960931
"91",0.2536123013130615
"92",0.2343623451158816
"93",0.2256524314611118
"94",0.23259769920487228
"95",0.24979517069737878
"96",0.25117682973359895
"97",0.22299660890501544
"98",0.22256842105263158
"99",0.22324061504933093
"100",0.20430573248407644
"101",0.2230583049253556
"102",0.20284615384615381
"103",0.19084415584415584
"104",0.19713636363636367
"105",0.2179342172651226
"106",0.20051058305138092
"107",0.22606451612903228
"108",0.20324561403508773
"109",0.21871153846153848
"110",0.2114016393442623
"111",0.20921052631578943
"112",0.21746697247706423
"113",0.19143999999999997
"114",0.2209388145315488
"115",0.22360753221010904
"116",0.1994705882352941
"117",0.17767326732673266
"118",0.19526666666666667
"119",0.20666101694915254
"120",0.22368081991215227
"121",0.15436671030792862
"122",0.15153191489361703
"123",0.1542884134805738
"124",0.14825531914893617
"125",0.15433139799428497
"126",0.14679999999999999
"127",0.1405
"128",0.12661386138613862
"129",0.1544779582366589
"130",0.1516818181818182
"131",0.15276923076923077
"132",0.14779166666666665
"133",0.15285220240262104
"134",0.1499246064623032
"135",0.1534074074074074
"136",0.15436671030792862
"137",0.14113432835820894
"138",0.15458196721311473
"139",0.1531080209592906
"140",0.14662420382165603
"141",0.14035294117647057
"142",0.13557142857142856
"143",0.15366159695817488
"144",0.15498453380468405
"145",0.11280239520958084
"146",0.11152707581227438
"147",0.11261858947683807
"148",0.10691752577319587
"149",0.11246528489819832
"150",0.09980205655526993
"151",0.10078947368421053
"152",0.09648148148148147
"153",0.11191435375266874
"154",0.10861764705882353
"155",0.11160330578512397
"156",0.10360975609756097
"157",0.11189041095890412
"158",0.11129072031148604
"159",0.11229516677773492
"160",0.11248791330925256
"161",0.09469230769230769
"162",0.11221451104100945
"163",0.1113771186440678
"164",0.1072896174863388
"165",0.09939370078740156
"166",0.09454545454545454
"167",0.11048969072164948
"168",0.11214166856621838
"169",0.04925
"170",0.04925
"171",0.04925
"172",0.04925
"173",0.04925
"174",0.04925
"175",0.04925
"176",0.04925
"177",0.04925
"178",0.04925
"179",0.04925
"180",0.04925
"181",0.04925
"182",0.04925
"183",0.04925
"184",0.04925
"185",0.04925
"186",0.04925
"187",0.04925
"188",0.04925
"189",0.04925
"190",0.04925
"191",0.04925
"192",0.04925
"193",0.26826455707997443
"194",0.2668733984953652
"195",0.2395168966391007
"196",0.24842269254578303
"197",0.2647840327533265
"198",0.22422415351881939
"199",0.24864373601789708
"200",0.21017965790379978
"201",0.25461112326682844
"202",0.24408360450478267
"203",0.27789460342602607
"204",0.230774613499268
"205",0.27199351701782826
"206",0.26069569693441114
"207",0.2971753411395673
"208",0.23788672062038496
"209",0.23775205429021132
"210",0.25007112157463934
"211",0.272941928248773
"212",0.27786325724505245
"213",0.23089861235524478
"214",0.2964918797368202
"215",0.286272332569594
"216",0.2557660845138335
"217",0.07157142857142858
"218",0.07166666666666667
"219",0.0796859005518543
"220",0.07260000000000001
"221",0.07996137339055794
"222",0.06533333333333334
"223",0.068
"224",0.0675
"225",0.08024999999999999
"226",0.067
"227",0.07157142857142858
"228",0.0675
"229",0.079
"230",0.068
"231",0.07984300975383186
"232",0.07982217689597627
"233",0.068
"234",0.0801145038167939
"235",0.08
"236",0.06633333333333334
"237",0.056333333333333326
"238",0.0615
"239",0.085
"240",0.08018348623853212
"241",0.10012872841444269
"242",0.095
"243",0.09979708552045632
"244",0.09374509803921569
"245",0.09994185780055413
"246",0.08915217391304348
"247",0.0865
"248",0.079
"249",0.10100520156046813
"250",0.0845
"251",0.09507142857142857
"252",0.08877777777777776
"253",0.10144086021505377
"254",0.09652830188679244
"255",0.09997562990499793
"256",0.0998784185462886
"257",0.0906
"258",0.1001025641025641
"259",0.10212482853223595
"260",0.09575621890547263
"261",0.09255555555555556
"262",0.08266666666666665
"263",0.104
"264",0.10041085271317829
"265",0.37949184583447876
"266",0.32653355717171706
"267",0.33063859998896494
"268",0.3360228857836423
"269",0.3240341564640972
"270",0.2838820749349308
"271",0.29746051215827873
"272",0.29845291990593975
"273",0.29498566112936114
"274",0.2902029910554086
"275",0.2838249258628496
"276",0.34383900085460634
"277",0.29466071803477856
"278",0.2972851486065318
"279",0.294053183239509
"280",0.27799855073449864
"281",0.28382165846825425
"282",0.2880297857266177
"283",0.31998512678072105
"284",0.27527657469418165
"285",0.30626059553199153
"286",0.2974036674462969
"287",0.2933795167399406
"288",0.30522772355069183
"289",0.32216595938552756
"290",0.4069471989515885
"291",0.2879895674287394
"292",0.3887526609907577
"293",0.34707014712481626
"294",0.42651497834451374
"295",0.407654878184156
"296",0.3522970734133
"297",0.3323772596892522
"298",0.42670182475462143
"299",0.3653349506330328
"300",0.3663826649694712
"301",0.33197052995739995
"302",0.3687735870841837
"303",0.3985148982995241
"304",0.33741056380435613
"305",0.42195601015723655
"306",0.3641737280680709
"307",0.337578853716394
"308",0.33110009049402284
"309",0.3416157795147344
"310",0.36872413204752835
"311",0.3386169898009714
"312",0.3872423557623022
"313",0.33896578279051065
"314",0.37290986937880627
"315",0.3778971482419832
"316",0.42551077892090466
"317",0.4496471849778045
"318",0.35654251902215006
"319",0.3972084295060834
"320",0.326542955480468
"321",0.4342599522549579
"322",0.4323058960383888
"323",0.34776575910875834
"324",0.31787098752709614
"325",0.44365905994373983
"326",0.37853953943125507
"327",0.3901410200303335
"328",0.32165836571675466
"329",0.3178866810805859
"330",0.4291818445292127
"331",0.3411588408846503
"332",0.41416549711984696
"333",0.36644964257452395
"334",0.33291358553083783
"335",0.31413859109926257
"336",0.32044182133438237
"337",0.36474288264807103
"338",0.3261577008016203
"339",0.4084962260523484
"340",0.33057158773200457
"341",0.3600684614841797
"342",0.36049145135833854
"343",0.43255066980836065
"344",0.46574939800191173
"345",0.3534394188849753
"346",0.3661648195729276
"347",0.3223781593126434
"348",0.3586354990306188
"349",0.33388354142299126
"350",0.313737062427442
"351",0.3018347519422545
"352",0.31840677976438153
"353",0.3140913371438273
"354",0.3250362432652368
"355",0.27510568125279344
"356",0.28785757383002875
"357",0.36609962227947146
"358",0.3107816474222827
"359",0.32987652870394735
"360",0.31141849269636557
"361",0.31981743487761144
"362",0.31984161463953803
"363",0.31198368617498284
"364",0.3252858714153108
"365",0.31205322386038575
"366",0.31808090425863633
"367",0.28558268337815285
"368",0.31311153227826405
"369",0.3358189895551324
"370",0.34671956636208273
"371",0.37393979715458836
"372",0.312360901191096
"373",0.36112669133033654
"374",0.32557641334355353
"375",0.31576057585421413
"376",0.2767421940467551
"377",0.2975682549567565
"378",0.27894860976116326
"379",0.2758782697261998
"380",0.2891998816642469
"381",0.2845999571917809
"382",0.28208198757763975
"383",0.27844324345371363
"384",0.3242682807437042
"385",0.30027211964148526
"386",0.2871329931526735
"387",0.28657679205332137
"388",0.27417430573351026
"389",0.283563625824544
"390",0.2844767573923872
"391",0.3069149827169099
"392",0.27401151420226055
"393",0.28491821547063767
"394",0.2803576402830405
"395",0.2841398430145243
"396",0.2946546958244932
"397",0.31638292551254277
"398",0.39435089253605926
"399",0.2792508746532675
"400",0.2722950222349278
"401",0.25231604500547866
"402",0.2122434505562897
"403",0.2013093068502788
"404",0.21602720262254624
"405",0.1883289168908327
"406",0.19091237783535617
"407",0.20099860864628166
"408",0.1920179836652668
"409",0.19648517063861226
"410",0.19168706398465116
"411",0.1947091623918823
"412",0.19676207568534748
"413",0.20086570879679885
"414",0.19895901639344263
"415",0.18365116148579852
"416",0.19159002556512428
"417",0.18358750406279253
"418",0.2109659566178914
"419",0.18429603311874418
"420",0.1965558806007597
"421",0.19337218574007295
"422",0.19966478798524878
"423",0.1917969274435159
"424",0.21400298015308694
"425",0.2822055844270237
"426",0.1863007452733685
"427",0.1925608822072551
"428",0.1894698361909665
"429",0.14949038176975435
"430",0.1455668076284986
"431",0.16900113468801284
"432",0.13035883534406342
"433",0.1388351409978308
"434",0.15032760637917567
"435",0.1445514070734822
"436",0.14610835830683475
"437",0.1471248808253467
"438",0.13854482212216662
"439",0.14906889084341518
"440",0.14569484521862022
"441",0.1470399398754563
"442",0.13704973606817739
"443",0.14639269470690117
"444",0.1348745945495161
"445",0.14823486099442207
"446",0.13519471826583704
"447",0.1443344875920767
"448",0.1365238821072396
"449",0.14884147263470077
"450",0.13961806923155012
"451",0.15449365737138307
"452",0.21389001038647343
"453",0.13937104932139174
"454",0.07374482724582948
"455",0.08909355384056195
"456",0.06903846153846153
