"","p0q0"
"1",0.24158851035560563
"2",0.23548282051716932
"3",0.2424651622770897
"4",0.20464961986327407
"5",0.23603140892502147
"6",0.19723664968436597
"7",0.2054062991805356
"8",0.20183496734337944
"9",0.22626014910514972
"10",0.20192993424391434
"11",0.23030795334133658
"12",0.20215732791588634
"13",0.22139776770981479
"14",0.23494920130676444
"15",0.21771230730300284
"16",0.20435674671977877
"17",0.19734622232383545
"18",0.2147152666639538
"19",0.24180399723534338
"20",0.20585650174876063
"21",0.20110912328449915
"22",0.20509205280485907
"23",0.24190128411943776
"24",0.25408370546318393
"25",0.2661931763524968
"26",0.25814567151389195
"27",0.26781985028218364
"28",0.24289017596855186
"29",0.2614471126697923
"30",0.23026950613199995
"31",0.24612371584284237
"32",0.23027833556785912
"33",0.26708183115637224
"34",0.24309035662928058
"35",0.2590548905633843
"36",0.23425352511690678
"37",0.26073780302345295
"38",0.2665060862321187
"39",0.2646268914895089
"40",0.23558030935962876
"41",0.23258513124359612
"42",0.25854892768486215
"43",0.26522263362018855
"44",0.27547081466199863
"45",0.24055354750193547
"46",0.27110630953037124
"47",0.28204122785045754
"48",0.28139814694978493
"49",0.2686516391450008
"50",0.25989517769975057
"51",0.25910489026770467
"52",0.2494910238036775
"53",0.26045476083899033
"54",0.22708477472576852
"55",0.2543898851636319
"56",0.22523371668619593
"57",0.2734034798513768
"58",0.2488580689565671
"59",0.2674264087223025
"60",0.23831906209250042
"61",0.2842669975025299
"62",0.2678825316821052
"63",0.296875017246451
"64",0.23683876803688383
"65",0.24466540837462833
"66",0.2572137817985178
"67",0.27474127574571966
"68",0.27818064570973644
"69",0.2409109011126028
"70",0.3188454366698227
"71",0.2832402532675473
"72",0.26914472033646053
"73",0.24745268278600457
"74",0.24126553600145476
"75",0.2429729448261341
"76",0.22578646195172405
"77",0.23836994782269247
"78",0.2201784399166362
"79",0.2296743156030778
"80",0.21187204630356818
"81",0.23934288690722558
"82",0.22976661189110498
"83",0.24144613841654333
"84",0.22286009449583485
"85",0.24560942615850018
"86",0.24672482898012957
"87",0.24051453810606366
"88",0.22380273402242953
"89",0.21779370493420766
"90",0.2341462885823875
"91",0.24830864519766122
"92",0.23631361513993884
"93",0.22364048361264302
"94",0.22737911960830934
"95",0.24775380136360428
"96",0.260083364406825
"97",0.22264780395988576
"98",0.21787612880957075
"99",0.2285592490075348
"100",0.20473510580972373
"101",0.22313555531290857
"102",0.19600386237499182
"103",0.1935374932654832
"104",0.18556618313575649
"105",0.21688529402211296
"106",0.1933562828946719
"107",0.2180512540752591
"108",0.20378557276581852
"109",0.21679964509502214
"110",0.2127465024249389
"111",0.21373952247700076
"112",0.20997230937239092
"113",0.18779292153463628
"114",0.21003787209721567
"115",0.2224279725231693
"116",0.1965120110275738
"117",0.1827931263187038
"118",0.19313164245856881
"119",0.21192451544831423
"120",0.22218235413448564
"121",0.16863489172079574
"122",0.15528023011191258
