"","p0q0"
"1",0.3181095875083853
"2",0.3181095875083853
"3",0.3181095875083853
"4",0.2155892125453186
"5",0.3181095875083853
"6",0.21354390235409987
"7",0.2155892125453186
"8",0.21354390235409987
"9",0.25437170635592843
"10",0.21354390235409987
"11",0.31304061183268933
"12",0.21354390235409987
"13",0.24019551347318288
"14",0.3181095875083853
"15",0.2268455346006442
"16",0.21354390235409987
"17",0.21354390235409987
"18",0.22236918739269712
"19",0.3181095875083853
"20",0.2155892125453186
"21",0.21354390235409987
"22",0.2155892125453186
"23",0.3181095875083853
"24",0.31879240321720387
"25",0.3209083194753033
"26",0.3202255037664847
"27",0.3202255037664847
"28",0.26652096528587615
"29",0.3202255037664847
"30",0.2207112180581574
"31",0.27847863581519994
"32",0.2197916099082316
"33",0.3202255037664847
"34",0.27583052931771584
"35",0.3202255037664847
"36",0.241055748881225
"37",0.3208521928748471
"38",0.32076178932740795
"39",0.3202255037664847
"40",0.2458871028331931
"41",0.22095794604283497
"42",0.3171168343093548
"43",0.3209083194753033
"44",0.3202255037664847
"45",0.25169754997092314
"46",0.2977063614413827
"47",0.3209083194753033
"48",0.32224954711559745
"49",0.3225223450750733
"50",0.3202255037664847
"51",0.3202255037664847
"52",0.2856215758582886
"53",0.3202255037664847
"54",0.258636062042375
"55",0.292298028375141
"56",0.23843285628311262
"57",0.3237276219530883
"58",0.2882021429403444
"59",0.3226754960889125
"60",0.2717571333499335
"61",0.32498799229319825
"62",0.3237276219530883
"63",0.3260876353398923
"64",0.2690906890033134
"65",0.2699626703777449
"66",0.3171168343093548
"67",0.3230559054139296
"68",0.32158003601446195
"69",0.2671019979310593
"70",0.31045861308396205
"71",0.3254159188007336
"72",0.32224954711559745
"73",0.3209083194753033
"74",0.3202255037664847
"75",0.3202255037664847
"76",0.24346615171427818
"77",0.3202255037664847
"78",0.21354390235409987
"79",0.25723852450598295
"80",0.21781442355991756
"81",0.3202255037664847
"82",0.25723852450598295
"83",0.3202255037664847
"84",0.22563982563379242
"85",0.3202255037664847
"86",0.32076178932740795
"87",0.3202255037664847
"88",0.2301161728417395
"89",0.2155892125453186
"90",0.31515652809078876
"91",0.3209083194753033
"92",0.3202255037664847
"93",0.22366263928547842
"94",0.2779960216060441
"95",0.3209083194753033
"96",0.32224954711559745
"97",0.2111056727537845
"98",0.20811819639590637
"99",0.2111056727537845
"100",0.20516368414305966
"101",0.2111056727537845
"102",0.20516368414305966
"103",0.20279603096396598
"104",0.20279603096396598
"105",0.20811819639590637
"106",0.20516368414305966
"107",0.20811819639590637
"108",0.20516368414305966
"109",0.2071678640780185
"110",0.20516368414305966
"111",0.20516368414305966
"112",0.205859598219474
"113",0.20516368414305966
"114",0.205859598219474
"115",0.20980273914446684
"116",0.20516368414305966
"117",0.20279603096396598
"118",0.20279603096396598
"119",0.205859598219474
"120",0.2111056727537845
"121",0.20193385639559683
"122",0.20193385639559683
