"","p0q0"
"1",0.2503506493506494
"2",0.2503506493506494
"3",0.2503506493506494
"4",0.21615050505050507
"5",0.2503506493506494
"6",0.21615050505050507
"7",0.21615050505050507
"8",0.21615050505050507
"9",0.21615050505050507
"10",0.21615050505050507
"11",0.2503506493506494
"12",0.21615050505050507
"13",0.21615050505050507
"14",0.2503506493506494
"15",0.21615050505050507
"16",0.21615050505050507
"17",0.21615050505050507
"18",0.21615050505050507
"19",0.2503506493506494
"20",0.21615050505050507
"21",0.21615050505050507
"22",0.21615050505050507
"23",0.2503506493506494
"24",0.26426666666666665
"25",0.27061581920903965
"26",0.27061581920903965
"27",0.27061581920903965
"28",0.2590053050397881
"29",0.27061581920903965
"30",0.21615050505050507
"31",0.2590053050397881
"32",0.21615050505050507
"33",0.27061581920903965
"34",0.2590053050397881
"35",0.27061581920903965
"36",0.2590053050397881
"37",0.27061581920903965
"38",0.27061581920903965
"39",0.27061581920903965
"40",0.2590053050397881
"41",0.21615050505050507
"42",0.27061581920903965
"43",0.27061581920903965
"44",0.27061581920903965
"45",0.2590053050397881
"46",0.2590053050397881
"47",0.27061581920903965
"48",0.27061581920903965
"49",0.34657333333333346
"50",0.27061581920903965
"51",0.27061581920903965
"52",0.2590053050397881
"53",0.27061581920903965
"54",0.2590053050397881
"55",0.2590053050397881
"56",0.2590053050397881
"57",0.27061581920903965
"58",0.2590053050397881
"59",0.2977729549248743
"60",0.2590053050397881
"61",0.2977729549248743
"62",0.27061581920903965
"63",0.34261224489795905
"64",0.2590053050397881
"65",0.2590053050397881
"66",0.27061581920903965
"67",0.27061581920903965
"68",0.27061581920903965
"69",0.2590053050397881
"70",0.3509166666666666
"71",0.27061581920903965
"72",0.27061581920903965
"73",0.27061581920903965
"74",0.27061581920903965
"75",0.27061581920903965
"76",0.21615050505050507
"77",0.27061581920903965
"78",0.21615050505050507
"79",0.21615050505050507
"80",0.21615050505050507
"81",0.27061581920903965
"82",0.21615050505050507
"83",0.27061581920903965
"84",0.21615050505050507
"85",0.27061581920903965
"86",0.27061581920903965
"87",0.27061581920903965
"88",0.21615050505050507
"89",0.21615050505050507
"90",0.27061581920903965
"91",0.27061581920903965
"92",0.27061581920903965
"93",0.21615050505050507
"94",0.23172222222222227
"95",0.27061581920903965
"96",0.27061581920903965
"97",0.21615050505050507
"98",0.18300031857279392
"99",0.21615050505050507
"100",0.18300031857279392
"101",0.21615050505050507
"102",0.18300031857279392
"103",0.18300031857279392
"104",0.18300031857279392
"105",0.18300031857279392
"106",0.18300031857279392
"107",0.18300031857279392
"108",0.18300031857279392
"109",0.18300031857279392
"110",0.18300031857279392
"111",0.18300031857279392
"112",0.18300031857279392
"113",0.18300031857279392
"114",0.18300031857279392
"115",0.21615050505050507
"116",0.18300031857279392
"117",0.18300031857279392
"118",0.18300031857279392
"119",0.18300031857279392
"120",0.21615050505050507
"121",0.18300031857279392
"122",0.18300031857279392
"123",0.18300031857279392
"124",0.18300031857279392
"125",0.18300031857279392
"126",0.0967601205046129
"127",0.0967601205046129
"128",0.0967601205046129
"129",0.18300031857279392
"130",0.18300031857279392
"131",0.18300031857279392
"132",0.18300031857279392
"133",0.18300031857279392
"134",0.18300031857279392
"135",0.18300031857279392
"136",0.18300031857279392
"137",0.0967601205046129
"138",0.18300031857279392
"139",0.18300031857279392
"140",0.0967601205046129
"141",0.0967601205046129
"142",0.0967601205046129
"143",0.18300031857279392
"144",0.18300031857279392
"145",0.0967601205046129
"146",0.0967601205046129
"147",0.0967601205046129
"148",0.0967601205046129
"149",0.0967601205046129
"150",0.0967601205046129
"151",0.0967601205046129
"152",0.0967601205046129
"153",0.0967601205046129
"154",0.0967601205046129
"155",0.0967601205046129
"156",0.0967601205046129
"157",0.0967601205046129
"158",0.0967601205046129
"159",0.0967601205046129
"160",0.0967601205046129
"161",0.0967601205046129
"162",0.0967601205046129
"163",0.0967601205046129
"164",0.0967601205046129
"165",0.0967601205046129
"166",0.0967601205046129
"167",0.0967601205046129
"168",0.0967601205046129
"169",0.0967601205046129
"170",0.0967601205046129
"171",0.0967601205046129
"172",0.0967601205046129
"173",0.0967601205046129
"174",0.0967601205046129
"175",0.0967601205046129
"176",0.0967601205046129
"177",0.0967601205046129
"178",0.0967601205046129
"179",0.0967601205046129
"180",0.0967601205046129
"181",0.0967601205046129
"182",0.0967601205046129
"183",0.0967601205046129
"184",0.0967601205046129
"185",0.0967601205046129
"186",0.0967601205046129
"187",0.0967601205046129
"188",0.0967601205046129
"189",0.0967601205046129
"190",0.0967601205046129
"191",0.0967601205046129
"192",0.0967601205046129
"193",0.3108863636363635
"194",0.27061581920903965
"195",0.27061581920903965
"196",0.27061581920903965
"197",0.32423029366306005
"198",0.27061581920903965
"199",0.27061581920903965
"200",0.2590053050397881
"201",0.3108863636363635
"202",0.27061581920903965
"203",0.3108863636363635
"204",0.27061581920903965
"205",0.3108863636363635
"206",0.32423029366306005
"207",0.3108863636363635
"208",0.27061581920903965
"209",0.27061581920903965
"210",0.27061581920903965
"211",0.32423029366306005
"212",0.32423029366306005
"213",0.27061581920903965
"214",0.32423029366306005
"215",0.32423029366306005
"216",0.32423029366306005
"217",0.0967601205046129
"218",0.0967601205046129
"219",0.0967601205046129
"220",0.0967601205046129
"221",0.0967601205046129
"222",0.0967601205046129
"223",0.0967601205046129
"224",0.0967601205046129
"225",0.0967601205046129
"226",0.0967601205046129
"227",0.0967601205046129
"228",0.0967601205046129
"229",0.0967601205046129
"230",0.0967601205046129
"231",0.0967601205046129
"232",0.0967601205046129
"233",0.0967601205046129
"234",0.0967601205046129
"235",0.0967601205046129
"236",0.0967601205046129
"237",0.0967601205046129
"238",0.0967601205046129
"239",0.0967601205046129
"240",0.0967601205046129
"241",0.0967601205046129
"242",0.0967601205046129
"243",0.0967601205046129
"244",0.0967601205046129
"245",0.0967601205046129
"246",0.0967601205046129
"247",0.0967601205046129
"248",0.0967601205046129
"249",0.0967601205046129
"250",0.0967601205046129
"251",0.0967601205046129
"252",0.0967601205046129
"253",0.0967601205046129
"254",0.0967601205046129
"255",0.0967601205046129
"256",0.0967601205046129
"257",0.0967601205046129
"258",0.0967601205046129
"259",0.0967601205046129
"260",0.0967601205046129
"261",0.0967601205046129
"262",0.0967601205046129
"263",0.0967601205046129
"264",0.0967601205046129
"265",0.43212138728323685
"266",0.32064864864864867
"267",0.40366101694915285
"268",0.3618196721311476
"269",0.32064864864864867
"270",0.2503506493506494
"271",0.32345762711864406
"272",0.32345762711864406
"273",0.32345762711864406
"274",0.2814
"275",0.2814
"276",0.43212138728323685
"277",0.3618196721311476
"278",0.3618196721311476
"279",0.32345762711864406
"280",0.26426666666666665
"281",0.2814
"282",0.2503506493506494
"283",0.32064864864864867
"284",0.2814
"285",0.32345762711864406
"286",0.32345762711864406
"287",0.32064864864864867
"288",0.3618196721311476
"289",0.3583750000000001
"290",0.4634787234042552
"291",0.3323333333333333
"292",0.43212138728323685
"293",0.3896451612903225
"294",0.4345
"295",0.40366101694915285
"296",0.34283720930232536
"297",0.2977729549248743
"298",0.3691570680628272
"299",0.34283720930232536
"300",0.3555095541401271
"301",0.3896451612903225
"302",0.3896451612903225
"303",0.47350000000000003
"304",0.4442045454545454
"305",0.3691570680628272
"306",0.34283720930232536
"307",0.3896451612903225
"308",0.3896451612903225
"309",0.24169298245614038
"310",0.34283720930232536
"311",0.3896451612903225
"312",0.3555095541401271
"313",0.4442045454545454
"314",0.34283720930232536
"315",0.34283720930232536
"316",0.40366101694915285
"317",0.5390981235340109
"318",0.3896451612903225
"319",0.4345
"320",0.3896451612903225
"321",0.41663157894736846
"322",0.4769473684210525
"323",0.3691570680628272
"324",0.3457272727272727
"325",0.48549999999999993
"326",0.40144366197183096
"327",0.40144366197183096
"328",0.34283720930232536
"329",0.34283720930232536
"330",0.46024999999999994
"331",0.3555095541401271
"332",0.40144366197183096
"333",0.3691570680628272
"334",0.34283720930232536
"335",0.3555095541401271
"336",0.3555095541401271
"337",0.3691570680628272
"338",0.3555095541401271
"339",0.40144366197183096
"340",0.34283720930232536
"341",0.3691570680628272
"342",0.3691570680628272
"343",0.40366101694915285
"344",0.5390981235340109
"345",0.3691570680628272
"346",0.33025892857142863
"347",0.3896451612903225
"348",0.33025892857142863
"349",0.33025892857142863
"350",0.32423029366306005
"351",0.24169298245614038
"352",0.3896451612903225
"353",0.32423029366306005
"354",0.32423029366306005
"355",0.32423029366306005
"356",0.3896451612903225
"357",0.4619356725146198
"358",0.4442045454545454
"359",0.32423029366306005
"360",0.32423029366306005
"361",0.32423029366306005
"362",0.32423029366306005
"363",0.24169298245614038
"364",0.32423029366306005
"365",0.32423029366306005
"366",0.32423029366306005
"367",0.32423029366306005
"368",0.32423029366306005
"369",0.32423029366306005
"370",0.33025892857142863
"371",0.4619356725146198
"372",0.32423029366306005
"373",0.34657333333333346
"374",0.2977729549248743
"375",0.2977729549248743
"376",0.27832268370607055
"377",0.27832268370607055
"378",0.18300031857279392
"379",0.2508153846153846
"380",0.2508153846153846
"381",0.27832268370607055
"382",0.2508153846153846
"383",0.2508153846153846
"384",0.34657333333333346
"385",0.27832268370607055
"386",0.27832268370607055
"387",0.27832268370607055
"388",0.22426213592233016
"389",0.22426213592233016
"390",0.18300031857279392
"391",0.27832268370607055
"392",0.2508153846153846
"393",0.27832268370607055
"394",0.2508153846153846
"395",0.2508153846153846
"396",0.27832268370607055
"397",0.27832268370607055
"398",0.3896451612903225
"399",0.2508153846153846
"400",0.27832268370607055
"401",0.27832268370607055
"402",0.18300031857279392
"403",0.18300031857279392
"404",0.18300031857279392
"405",0.18300031857279392
"406",0.18300031857279392
"407",0.18300031857279392
"408",0.18300031857279392
"409",0.18300031857279392
"410",0.18300031857279392
"411",0.18300031857279392
"412",0.18300031857279392
"413",0.18300031857279392
"414",0.18300031857279392
"415",0.18300031857279392
"416",0.18300031857279392
"417",0.18300031857279392
"418",0.18300031857279392
"419",0.18300031857279392
"420",0.18300031857279392
"421",0.18300031857279392
"422",0.18300031857279392
"423",0.18300031857279392
"424",0.18300031857279392
"425",0.2977729549248743
"426",0.18300031857279392
"427",0.0967601205046129
"428",0.18300031857279392
"429",0.0967601205046129
"430",0.0967601205046129
"431",0.0967601205046129
"432",0.0967601205046129
"433",0.0967601205046129
"434",0.0967601205046129
"435",0.0967601205046129
"436",0.0967601205046129
"437",0.0967601205046129
"438",0.0967601205046129
"439",0.0967601205046129
"440",0.0967601205046129
"441",0.0967601205046129
"442",0.0967601205046129
"443",0.0967601205046129
"444",0.0967601205046129
"445",0.0967601205046129
"446",0.0967601205046129
"447",0.0967601205046129
"448",0.0967601205046129
"449",0.0967601205046129
"450",0.0967601205046129
"451",0.0967601205046129
"452",0.18300031857279392
"453",0.0967601205046129
"454",0.0967601205046129
"455",0.0967601205046129
"456",0.0967601205046129
"457",0.0967601205046129
"458",0.0967601205046129
"459",0.0967601205046129
"460",0.0967601205046129
"461",0.0967601205046129
"462",0.0967601205046129
"463",0.0967601205046129
"464",0.0967601205046129
"465",0.0967601205046129
"466",0.0967601205046129
"467",0.0967601205046129
"468",0.0967601205046129
"469",0.0967601205046129
"470",0.0967601205046129
"471",0.0967601205046129
"472",0.0967601205046129
"473",0.0967601205046129
"474",0.0967601205046129
"475",0.0967601205046129
"476",0.0967601205046129
"477",0.0967601205046129
"478",0.0967601205046129
"479",0.0967601205046129
"480",0.0967601205046129
"481",0.33025892857142863
"482",0.34283720930232536
"483",0.38283950617283957
"484",0.49939999999999996
"485",0.33025892857142863
"486",0.32423029366306005
"487",0.3973333333333333
"488",0.41663157894736846
"489",0.33025892857142863
"490",0.3555095541401271
"491",0.34283720930232536
"492",0.41663157894736846
"493",0.3691570680628272
"494",0.38283950617283957
"495",0.33025892857142863
"496",0.34283720930232536
"497",0.3555095541401271
"498",0.3555095541401271
"499",0.33025892857142863
"500",0.33025892857142863
"501",0.33025892857142863
"502",0.3555095541401271
"503",0.33025892857142863
"504",0.33025892857142863
"505",0.41663157894736846
"506",0.5390981235340109
"507",0.33025892857142863
"508",0.0967601205046129
"509",0.18300031857279392
"510",0.0967601205046129
"511",0.0967601205046129
"512",0.0967601205046129
"513",0.0967601205046129
"514",0.0967601205046129
"515",0.0967601205046129
"516",0.0967601205046129
"517",0.0967601205046129
"518",0.0967601205046129
"519",0.0967601205046129
"520",0.0967601205046129
"521",0.0967601205046129
"522",0.0967601205046129
"523",0.0967601205046129
"524",0.0967601205046129
"525",0.0967601205046129
"526",0.0967601205046129
"527",0.0967601205046129
"528",0.0967601205046129
"529",0.0967601205046129
"530",0.0967601205046129
"531",0.0967601205046129
"532",0.0967601205046129
"533",0.18300031857279392
"534",0.0967601205046129
"535",0.0967601205046129
"536",0.18300031857279392
"537",0.0967601205046129
"538",0.0967601205046129
"539",0.0967601205046129
"540",0.0967601205046129
"541",0.0967601205046129
"542",0.0967601205046129
"543",0.0967601205046129
"544",0.0967601205046129
"545",0.0967601205046129
"546",0.0967601205046129
"547",0.0967601205046129
"548",0.0967601205046129
"549",0.0967601205046129
"550",0.0967601205046129
"551",0.0967601205046129
"552",0.0967601205046129
"553",0.0967601205046129
"554",0.0967601205046129
"555",0.0967601205046129
"556",0.0967601205046129
"557",0.0967601205046129
"558",0.0967601205046129
"559",0.0967601205046129
"560",0.18300031857279392
"561",0.0967601205046129
"562",0.2503506493506494
"563",0.22016666666666668
"564",0.2503506493506494
"565",0.18300031857279392
"566",0.2503506493506494
"567",0.22195
"568",0.22195
"569",0.22195
"570",0.22426213592233016
"571",0.22016666666666668
"572",0.2503506493506494
"573",0.22016666666666668
"574",0.2503506493506494
"575",0.22016666666666668
"576",0.22016666666666668
"577",0.22195
"578",0.18300031857279392
"579",0.22016666666666668
"580",0.22426213592233016
"581",0.18300031857279392
"582",0.22016666666666668
"583",0.22016666666666668
"584",0.22195
"585",0.22426213592233016
"586",0.22195
"587",0.22195
"588",0.2872151898734177
"589",0.24169298245614038
"590",0.24169298245614038
"591",0.21615050505050507
"592",0.24169298245614038
"593",0.2590053050397881
"594",0.2590053050397881
"595",0.2590053050397881
"596",0.27832268370607055
"597",0.2590053050397881
"598",0.24169298245614038
"599",0.27832268370607055
"600",0.24169298245614038
"601",0.24169298245614038
"602",0.24169298245614038
"603",0.2590053050397881
"604",0.18300031857279392
"605",0.2590053050397881
"606",0.21615050505050507
"607",0.21615050505050507
"608",0.24169298245614038
"609",0.21615050505050507
"610",0.2590053050397881
"611",0.21615050505050507
"612",0.2590053050397881
"613",0.21615050505050507
"614",0.2977729549248743
"615",0.3555095541401271
"616",0.2977729549248743
"617",0.22426213592233016
"618",0.3555095541401271
"619",0.3009514563106797
"620",0.3009514563106797
"621",0.2590053050397881
"622",0.2590053050397881
"623",0.2590053050397881
"624",0.3457272727272727
"625",0.2590053050397881
"626",0.34657333333333346
"627",0.2977729549248743
"628",0.3457272727272727
"629",0.2590053050397881
"630",0.18300031857279392
"631",0.2590053050397881
"632",0.22195
"633",0.2590053050397881
"634",0.2977729549248743
"635",0.2590053050397881
"636",0.2590053050397881
"637",0.2590053050397881
"638",0.3009514563106797
"639",0.2590053050397881
"640",0.2872151898734177
"641",0.24169298245614038
"642",0.24169298245614038
"643",0.21615050505050507
"644",0.24169298245614038
"645",0.27832268370607055
"646",0.21615050505050507
"647",0.21615050505050507
"648",0.21615050505050507
"649",0.21615050505050507
"650",0.24169298245614038
"651",0.21615050505050507
"652",0.24169298245614038
"653",0.24169298245614038
"654",0.24169298245614038
"655",0.21615050505050507
"656",0.18300031857279392
"657",0.21615050505050507
"658",0.21615050505050507
"659",0.21615050505050507
"660",0.24169298245614038
"661",0.21615050505050507
"662",0.22195
"663",0.21615050505050507
"664",0.21615050505050507
"665",0.21615050505050507
"666",0.18300031857279392
"667",0.18300031857279392
"668",0.18300031857279392
"669",0.18300031857279392
"670",0.22426213592233016
"671",0.18300031857279392
"672",0.18300031857279392
"673",0.18300031857279392
"674",0.18300031857279392
"675",0.18300031857279392
"676",0.18300031857279392
"677",0.18300031857279392
"678",0.22195
"679",0.18300031857279392
"680",0.18300031857279392
"681",0.18300031857279392
"682",0.18300031857279392
"683",0.18300031857279392
"684",0.18300031857279392
"685",0.18300031857279392
"686",0.18300031857279392
"687",0.18300031857279392
"688",0.18300031857279392
"689",0.18300031857279392
"690",0.18300031857279392
"691",0.18300031857279392
"692",0.18300031857279392
"693",0.18300031857279392
"694",0.18300031857279392
"695",0.18300031857279392
"696",0.18300031857279392
"697",0.18300031857279392
"698",0.18300031857279392
"699",0.18300031857279392
"700",0.18300031857279392
"701",0.18300031857279392
"702",0.18300031857279392
"703",0.18300031857279392
"704",0.18300031857279392
"705",0.18300031857279392
"706",0.18300031857279392
"707",0.18300031857279392
"708",0.0967601205046129
"709",0.18300031857279392
"710",0.0967601205046129
"711",0.18300031857279392
"712",0.18300031857279392
"713",0.0967601205046129
"714",0.18300031857279392
"715",0.0967601205046129
"716",0.18300031857279392
"717",0.18300031857279392
"718",0.0967601205046129
"719",0.0967601205046129
"720",0.0967601205046129
"721",0.0967601205046129
"722",0.0967601205046129
"723",0.0967601205046129
"724",0.0967601205046129
"725",0.0967601205046129
"726",0.0967601205046129
"727",0.0967601205046129
"728",0.0967601205046129
"729",0.0967601205046129
"730",0.0967601205046129
"731",0.0967601205046129
"732",0.0967601205046129
"733",0.0967601205046129
"734",0.0967601205046129
"735",0.0967601205046129
"736",0.0967601205046129
"737",0.0967601205046129
"738",0.0967601205046129
"739",0.0967601205046129
"740",0.0967601205046129
"741",0.0967601205046129
"742",0.0967601205046129
"743",0.0967601205046129
"744",0.0967601205046129
"745",0.0967601205046129
"746",0.0967601205046129
"747",0.0967601205046129
"748",0.0967601205046129
"749",0.0967601205046129
"750",0.0967601205046129
"751",0.0967601205046129
"752",0.0967601205046129
"753",0.0967601205046129
"754",0.0967601205046129
"755",0.0967601205046129
"756",0.0967601205046129
"757",0.0967601205046129
"758",0.0967601205046129
"759",0.0967601205046129
"760",0.0967601205046129
"761",0.0967601205046129
"762",0.0967601205046129
"763",0.0967601205046129
"764",0.0967601205046129
"765",0.0967601205046129
"766",0.0967601205046129
"767",0.0967601205046129
"768",0.0967601205046129
"769",0.0967601205046129
"770",0.32423029366306005
"771",0.32423029366306005
"772",0.32423029366306005
"773",0.2590053050397881
"774",0.3555095541401271
"775",0.3896451612903225
"776",0.32423029366306005
"777",0.34657333333333346
"778",0.2977729549248743
"779",0.24169298245614038
"780",0.32423029366306005
"781",0.24169298245614038
"782",0.3555095541401271
"783",0.2872151898734177
"784",0.32423029366306005
"785",0.24169298245614038
"786",0.21615050505050507
"787",0.24169298245614038
"788",0.2590053050397881
"789",0.2590053050397881
"790",0.32423029366306005
"791",0.24169298245614038
"792",0.34657333333333346
"793",0.24169298245614038
"794",0.24169298245614038
"795",0.24169298245614038
"796",0.0967601205046129
"797",0.0967601205046129
"798",0.0967601205046129
"799",0.0967601205046129
"800",0.0967601205046129
"801",0.0967601205046129
"802",0.0967601205046129
"803",0.0967601205046129
"804",0.0967601205046129
"805",0.0967601205046129
"806",0.0967601205046129
"807",0.0967601205046129
"808",0.0967601205046129
"809",0.0967601205046129
"810",0.0967601205046129
"811",0.0967601205046129
"812",0.0967601205046129
"813",0.0967601205046129
"814",0.0967601205046129
"815",0.0967601205046129
"816",0.0967601205046129
"817",0.0967601205046129
"818",0.0967601205046129
"819",0.0967601205046129
"820",0.0967601205046129
"821",0.0967601205046129
